27016	0
27016	47849
34494	47849
34494	771405
34518	771405
34518	772570
35014	772570
35014	821738
35435	821738
35435	886466
35452	886466
35452	888255
42024	888255
42024	1910275
42964	1910275
42964	2100264
42978	2100264
42978	2102329
43097	2102329
43097	2125370
43122	2125370
43122	2128946
43125	2128946
43125	2129530
43149	2129530
43149	2133087
43603	2133087
43603	2221838
43627	2221838
43627	2225395
44086	2225395
44086	2314207
44091	2314207
44091	2314923
44105	2314923
44105	2316282
44113	2316282
44113	2317475
44134	2317475
44134	2319521
44137	2319521
44137	2319953
44936	2319953
44936	2470160
45016	2470160
45016	2481576
45061	2481576
45061	2485653
45149	2485653
45149	2497618
45219	2497618
45219	2503864
45580	2503864
45580	2520242
45596	2520242
45596	2520242
47080	2520242
47080	2588387
52936	2588387
52936	2588387
53016	2588387
53016	2590999
53149	2590999
53149	2601660
53219	2601660
53219	2610424
55080	2610424
55080	2928356
57184	2928356
57184	3361699
57548	3361699
57548	3419371
57559	3419371
57559	3420619
60425	3420619
60425	3614831
60448	3614831
60448	3615639
65184	3615639
65184	3876219
65548	3876219
65548	3912853
65559	3912853
65559	3914281
70542	3914281
70542	4723936
70556	4723936
70556	4725573
71025	4725573
71025	4788791
72357	4788791
72357	4972799
72381	4972799
72381	4975637
73036	4975637
73036	5083796
73934	5083796
73934	5202725
78635	5202725
78635	5688275
78659	5688275
78659	5689629
80983	5689629
80983	5932656
81007	5932656
81007	5934323
81113	5934323
81113	5946844
82005	5946844
82005	6085295
82487	6085295
82487	6177621
83279	6177621
83279	6291178
83771	6291178
83771	6337774
89012	6337774
89012	6740148
90487	6740148
90487	6886666
91339	6886666
91339	6998033
91852	6998033
91852	7080905
91864	7080905
91864	7082573
91871	7082573
91871	7083882
97636	7083882
97636	8335482
97650	8335482
97650	8337849
98744	8337849
98744	8571870
98784	8571870
98784	8580292
102783	8580292
102783	9532920
104016	9532920
104016	9792544
110850	9792544
110850	11608140
111735	11608140
111735	11890866
111751	11890866
111751	11895096
112243	11895096
112243	12048591
112284	12048591
112284	12059861
113016	12059861
113016	12299617
113501	12299617
113501	12482706
113546	12482706
113546	12497325
113783	12497325
113783	12577493
113806	12577493
113806	12584437
117227	12584437
117227	13681409
117264	13681409
117264	13692581
118880	13692581
118880	14200498
118896	14200498
118896	14204765
119810	14204765
119810	14493369
119827	14493369
119827	14497888
125516	14497888
125516	16281484
125532	16281484
125532	16285736
131032	16285736
131032	18007715
131716	18007715
131716	18258331
131815	18258331
131815	18290165
136367	18290165
136367	19996021
136399	19996021
136399	20006307
137777	20006307
137777	20516551
137788	20516551
137788	20520085
137821	20520085
137821	20529072
137890	20529072
137890	20551561
140352	20551561
140352	21482435
141016	21482435
141016	21697930
141381	21697930
141381	21832410
142113	21832410
142113	22063914
142129	22063914
142129	22068272
143162	22068272
143162	22401701
143180	22401701
143180	22406604
145960	22406604
145960	23297375
146062	23297375
146062	23325156
148352	23325156
148352	23840555
149236	23840555
149236	24080833
149264	24080833
149264	24086954
149381	24086954
149381	24117933
152046	24117933
152046	24960818
153115	24960818
153115	25344960
153131	25344960
153131	25350020
153627	25350020
153627	25519530
153667	25519530
153667	25532664
153960	25532664
153960	25643380
154098	25643380
154098	25702444
154175	25702444
154175	25738091
155425	25738091
155425	26376062
157362	26376062
157362	27275244
158178	27275244
158178	27615900
158194	27615900
158194	27621756
159106	27621756
159106	28003807
160655	28003807
160655	28613249
160688	28613249
160688	28625824
160966	28625824
160966	28743550
162072	28743550
162072	29153353
162197	29153353
162197	29202779
162215	29202779
162215	29208994
162257	29208994
162257	29224739
162296	29224739
162296	29237429
163055	29237429
163055	29515906
163485	29515906
163485	29653278
164111	29653278
164111	29884997
164119	29884997
164119	29887759
165430	29887759
165430	30402043
165916	30402043
165916	30615508
165930	30615508
165930	30621168
166911	30621168
166911	31071121
166929	31071121
166929	31078844
167077	31078844
167077	31147121
167106	31147121
167106	31159136
168487	31159136
168487	31769178
168966	31769178
168966	31954721
170471	31954721
170471	32606941
170512	32606941
170512	32623006
170718	32623006
170718	32712221
170750	32712221
170750	32724722
171067	32724722
171067	32860114
171833	32860114
171833	33198056
172422	33198056
172422	33438902
174227	33438902
174227	34085482
174271	34085482
174271	34099177
175077	34099177
175077	34338719
176487	34338719
176487	34810834
177095	34810834
177095	35039681
177127	35039681
177127	35050406
177237	35050406
177237	35092326
177269	35092326
177269	35102800
177482	35102800
177482	35182820
179189	35182820
179189	35745567
179833	35745567
179833	35988391
180068	35988391
180068	36085433
180100	36085433
180100	36097481
180474	36097481
180474	36257831
181754	36257831
181754	36875313
181770	36875313
181770	36882593
182296	36882593
182296	37146953
182334	37146953
182334	37167033
182921	37167033
182921	37485534
182937	37485534
182937	37493454
183317	37493454
183317	37699163
183348	37699163
183348	37714520
184717	37714520
184717	38460577
184750	38460577
184750	38476925
185298	38476925
185298	38772143
185330	38772143
185330	38787711
185537	38787711
185537	38898661
185861	38898661
185861	39087375
185905	39087375
185905	39111096
186061	39111096
186061	39202826
186092	39202826
186092	39219555
186158	39219555
186158	39258456
186186	39258456
186186	39273905
186522	39273905
186522	39477109
186534	39477109
186534	39483868
187128	39483868
187128	39849128
187384	39849128
187384	39994683
