0	948066.2983425414
1	1046413.5021097047
2	1062214.9837133551
3	870716.5109034268
4	967415.7303370787
6	1127636.3636363635
7	1001666.6666666666
9	1069841.2698412698
10	972519.0839694657
11	1111764.705882353
12	999272.7272727273
13	968493.1506849315
14	1000561.797752809
15	952631.5789473684
16	979190.7514450867
18	1017391.304347826
19	907865.1685393258
20	929012.3456790124
21	863253.0120481928
22	1035897.4358974359
23	884183.6734693878
24	900321.5434083601
25	1019333.3333333334
27	1107191.7808219178
28	963888.8888888889
29	926046.5116279069
30	1052145.214521452
31	969101.1235955056
32	989830.5084745763
33	913028.1690140845
34	1002489.6265560166
35	936245.9546925566
36	917894.7368421053
37	996785.7142857143
38	888509.3167701863
39	1062977.0992366413
40	1008536.5853658536
41	1053571.4285714286
42	1022519.0839694657
43	809950.2487562189
44	883333.3333333334
46	985000.0
47	1120370.3703703703
49	978544.061302682
51	824064.1711229946
53	956146.1794019934
54	950427.3504273504
55	1028093.6454849498
56	903932.584269663
58	962944.1624365483
59	1029470.1986754967
60	1023076.9230769231
61	873195.8762886598
62	958685.4460093897
64	998785.4251012146
65	952314.8148148148
66	999444.4444444445
67	855319.1489361703
68	1015315.3153153153
69	949758.4541062802
70	883474.5762711865
71	1059375.0
72	887925.6965944272
73	1009961.6858237548
75	1019157.0881226053
77	1038216.5605095541
79	950000.0
80	1048850.5747126436
81	894674.5562130178
82	910064.935064935
83	1037586.2068965518
84	1001744.1860465116
85	913656.3876651982
86	893750.0
87	1064835.1648351648
88	998484.8484848485
89	1026209.6774193548
90	862564.1025641026
91	1039936.1022364218
92	992057.761732852
93	911917.0984455958
95	1046518.9873417722
96	904306.2200956938
97	873863.6363636364
98	1049596.7741935484
99	1020895.5223880596
100	870744.6808510638
101	1023699.4219653179
