194413.40782122905	0.011363636363636364
252173.91304347827	0.022727272727272728
257399.10313901346	0.03409090909090909
257875.45787545788	0.045454545454545456
257992.56505576207	0.056818181818181816
260000.0	0.06818181818181818
260215.05376344087	0.07954545454545454
273728.81355932204	0.09090909090909091
278599.2217898833	0.10227272727272728
280829.01554404147	0.11363636363636363
281021.897810219	0.125
281818.1818181818	0.13636363636363635
287962.962962963	0.14772727272727273
290285.71428571426	0.1590909090909091
294252.8735632184	0.17045454545454544
294915.25423728814	0.18181818181818182
296356.2753036437	0.19318181818181818
297142.85714285716	0.20454545454545456
303488.37209302327	0.2159090909090909
303867.4033149171	0.22727272727272727
309420.28985507245	0.23863636363636365
321254.35540069686	0.25
322619.04761904763	0.26136363636363635
324064.1711229947	0.2727272727272727
329139.0728476821	0.2840909090909091
330872.4832214765	0.29545454545454547
332214.76510067115	0.3068181818181818
335885.16746411484	0.3181818181818182
340000.0	0.32954545454545453
340869.5652173913	0.3409090909090909
340875.9124087591	0.3522727272727273
342682.9268292683	0.36363636363636365
344134.0782122905	0.375
344910.17964071856	0.38636363636363635
346368.71508379886	0.3977272727272727
353020.1342281879	0.4090909090909091
356613.7566137566	0.42045454545454547
359162.3036649215	0.4318181818181818
362285.71428571426	0.4431818181818182
362989.32384341635	0.45454545454545453
364593.3014354067	0.4659090909090909
366412.213740458	0.4772727272727273
370588.23529411765	0.48863636363636365
373099.4152046784	0.5
374305.55555555556	0.5113636363636364
380228.1368821293	0.5227272727272727
380257.5107296137	0.5340909090909091
381065.08875739644	0.5454545454545454
383625.730994152	0.5568181818181818
386624.20382165606	0.5681818181818182
386872.58687258686	0.5909090909090909
389714.28571428574	0.6022727272727273
389964.1577060932	0.6136363636363636
395475.11312217196	0.625
399239.54372623574	0.6363636363636364
400628.93081761006	0.6477272727272727
400819.6721311475	0.6590909090909091
401286.1736334405	0.6704545454545454
401793.72197309416	0.6818181818181818
401898.7341772152	0.6931818181818182
402586.2068965517	0.7045454545454546
404016.0642570281	0.7159090909090909
414035.08771929826	0.7272727272727273
414666.6666666667	0.7386363636363636
417391.3043478261	0.75
419607.8431372549	0.7613636363636364
420155.0387596899	0.7727272727272727
421221.8649517685	0.7840909090909091
423102.3102310231	0.7954545454545454
426016.26016260165	0.8068181818181818
429126.213592233	0.8181818181818182
433976.83397683396	0.8295454545454546
434008.0971659919	0.8409090909090909
434083.6012861736	0.8522727272727273
434304.2071197411	0.8636363636363636
436595.74468085106	0.8863636363636364
437419.3548387097	0.8977272727272727
442801.55642023345	0.9090909090909091
452427.1844660194	0.9204545454545454
459487.1794871795	0.9318181818181818
460287.0813397129	0.9431818181818182
461129.5681063123	0.9545454545454546
462666.6666666667	0.9659090909090909
465573.7704918033	0.9772727272727273
466887.41721854307	0.9886363636363636
481443.2989690722	1.0
