0	-5.686916611613749
1	-11.01993209505938
2	-8.288559834315896
3	-4.000700689776118
4	-10.16837105935169
6	-4.991226596308522
7	-6.474523342469654
9	-9.500774662029007
10	-9.667352979082585
11	-8.173861425683674
12	-4.869234413637231
13	-13.114892869433064
14	-9.703573268859978
15	-12.743278750818055
16	-8.669070623317259
18	-7.991427343226258
19	-9.375682325117191
20	-6.066896429575064
21	-8.445223184575244
22	-5.836045825179623
23	-7.566776294896064
24	-8.62922733785482
25	-8.536642209622102
27	-4.023473715731541
28	-9.330850821017602
29	-7.777377713777735
30	-4.178553870264059
31	-15.326982171915102
32	-10.92132794488637
33	-9.526557280867525
34	-5.3234766253126145
35	-3.8984128519609147
36	-9.376280773649393
37	-9.170098749403547
38	-4.7701300897162255
39	-5.040010308525523
40	-9.580300502676291
41	-9.746091628851602
42	-5.316605505631958
43	-7.832541698386725
44	-3.9325715324198773
46	-10.544403255493279
47	-3.7302876316390727
49	-5.314670242071885
51	-10.03193972266099
53	-3.646801296264857
54	-4.752352339305346
55	-7.6754846587470364
56	-14.885490817480155
58	-12.180142975318509
59	-4.4154735891801815
60	-15.301625688671397
61	-15.349649014080455
62	-12.247723969620392
64	-5.348323987199699
65	-6.18602781166389
66	-6.307843848947072
67	-4.800532837525368
68	-6.5265263187267415
69	-4.966387016281751
70	-4.843211092012931
71	-6.316739012425348
72	-5.099934504101967
73	-3.618204648467043
75	-6.051225647844897
77	-5.457243215692582
79	-9.538750856656858
80	-5.89215093213073
81	-5.767864490775925
82	-5.4232175783052305
83	-3.512638557522773
84	-14.196232102836332
85	-11.358310049551152
86	-15.09642658493541
87	-5.913394440210594
88	-12.268804105300948
89	-10.355021505757371
90	-13.104173867395867
91	-8.520104181260535
92	-8.790845487695313
93	-13.172469630253866
95	-8.807376555524652
96	-6.4296590495092225
97	-14.422108227584163
98	-10.225153984927502
99	-4.322306476477761
100	-11.455400687106149
101	-13.739935419251472
